Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_CELLULAR_COMPONENT	KW-0964~Secreted	246	11.09107303877367	2.9647194962295434E-10	P10915, Q9TTY1, Q8C6K9, Q642G2, P07629, Q28178, Q9PTU6, Q6PBT8, Q86YW7, Q8IXL6, P15253, D3YXG0, P58781, O00391, O88450, Q8CF98, A3KPW9, P51910, Q76B58, Q9NS98, Q8TE57, O88207, Q8BLI0, D3ZA76, Q6DIV5, P0DP04, Q8CHN8, Q5R5A0, Q9I8P6, P97682, Q9BRX8, Q9DBB9, Q6ZQ11, P14018, O93390, Q04857, O18806, E1C1L6, Q2HXW4, Q2TBI0, Q7SYK0, B8JI71, Q6ZMI3, P24854, P25942, Q8N6Y2, P47971, Q14112, Q92954, Q96SM3, Q4V9Y5, Q92824, P55058, Q28084, Q28F39, Q32L50, A0A075B6H7, Q3U962, Q9NQ79, A0MSJ1, Q8QGP3, A4IGL7, P26927, Q8N4T0, Q9ULZ9, P29699, P80303, P23352, Q16787, P48530, P03988, Q5U3G1, Q8BFR2, Q5U367, Q1RMR1, Q8IZU9, Q8BGC9, Q7YRQ8, P15169, Q9P2N4, Q9NZ20, E7FF10, Q2KJ51, P33703, P08649, Q7TSQ1, F1QC17, B5X4E0, Q99MN1, P10600, P55918, Q8R054, P98093, Q99715, P55002, Q7Z7G0, A5PJN2, O43854, O62806, Q96EE4, Q9BQI4, Q9Y251, Q5R6D1, P29788, P98063, Q9R182, O15072, Q9WUQ1, Q8BJ66, Q11200, Q9Y6N6, Q3V6R6, Q9GKN8, I6M4H4, Q9CPT4, O60513, B3F211, Q64181, Q8MJV4, B5DE31, Q7M3E1, Q6NYZ4, P27931, P21158, P79755, Q9NWH9, Q13751, P11602, O43278, P13109, O95393, P11722, Q07079, P30122, P19336, Q80WM5, A1L1V4, P39061, P07356, P98160, Q6PHG2, P07357, Q8IX30, Q5RD69, A1IGX5, Q32KI9, Q5ZEQ8, P83205, P08699, Q16363, Q04906, Q90935, O88280, Q8HZI9, Q9UP79, P15989, P15988, Q811M5, Q6RY07, Q3T004, Q00780, O19063, P34820, B0UYL8, O76061, Q9QUN9, Q5XJN2, O88279, P80646, A2AVA0, Q5RE54, P02463, O15393, Q80V70, P79762, Q6GQ29, P29122, Q9UIK5, Q11005, Q9Y334, Q9GZP0, Q9Y6Z7, P59384, P15086, Q0IIP8, O93449, P02457, P49863, P23377, P02454, P07589, P07942, O77802, P06857, O95750, Q8VHS2, Q504N0, P16301, P05090, P48805, Q5REL2, Q95KN1, Q91041, Q2M385, Q02819, O35608, P80931, A9JRB3, Q8TER0, Q9D6X6, C0H9B6, Q9EPX2, Q4LDE5, Q9JHI0, Q92484, P28648, P08253, B1WB06, A8WGB1, O43451, Q1LUM3, P08217, P0DOX7, P0DOX8, Q90X49, Q9TUQ3, P16636, P27093, Q96QV1, Q7SIG3, Q08BB2, Q28278, Q03692, Q96RW7, Q9WVJ9, Q9GLY5, Q9QXP7, O13035, P51176, P97812, Q9TV36, Q61508, Q17QU7	2003	1211	14302	1.4504634460365604	1.838126129083406E-8	1.8381260876623168E-8	1.5416541380393627E-8
UP_KW_DOMAIN	KW-0732~Signal	490	22.091974752028857	6.975365941396787E-10	P10915, P07629, Q28178, P20718, Q9PTU6, O95793, Q9JJR8, Q8JZM7, Q9DD78, P15253, O00391, P16581, Q0IHI1, Q75R65, P08842, Q2HJ89, Q6DI48, Q8CF98, A3KNS2, Q5F4B8, Q76B58, Q9NS98, L5KLU7, Q8BLI0, Q5U462, Q6DIV5, Q5ZJ24, P85108, P40313, Q9I8P6, P97682, Q9UJ37, D1LYT2, Q8NFY4, P56819, Q8R2E9, P14018, O93390, Q61098, O93274, C5IAW9, P53788, O18806, E1C1L6, Q2HXW4, Q2TBI0, Q7SYK0, Q8N6Y2, Q867B7, P27448, Q92954, Q4V9Y5, P26011, Q92824, Q91736, P50281, Q28084, Q5QNS5, Q3U962, Q9NQ79, A0MSJ1, Q8QGP3, A4IGL7, Q8N4T0, Q90Y90, Q9H3G5, Q9ULZ9, P29699, O95237, Q9H6U8, O70212, F1QSQ0, Q5U367, P52758, Q8IZU9, P51788, Q8BGC9, D3Z5S8, P15169, Q7YRQ8, Q80TS3, Q9P2N4, P57097, Q8K4C8, Q91W90, Q9DBX3, Q90478, Q2KJ51, Q710E6, P33703, P08649, F1QC17, B5X4E0, P10600, Q02094, Q9D035, P16157, O60896, Q5SZK8, Q90460, P55918, Q6NUT7, Q3TLD5, Q14703, Q5RII3, O62806, Q9PUU6, Q96EE4, Q80W68, Q5I0S8, P55809, Q6DJ83, Q9Y251, Q5R6D1, Q6ZTK2, P29788, P51693, Q90328, P0C7U0, Q3V6R6, Q95L55, Q5U239, I6M4H4, Q9CPT4, P53634, O60513, C6KFA3, B3F211, Q64181, Q5SZI1, Q6NYZ4, Q86V85, Q28BQ6, O43278, O95393, Q07079, O46427, Q80WM5, Q95168, P15650, Q96PQ0, Q2VPU4, Q8IWB9, Q80WM9, Q6PHG2, Q96CW9, O75096, Q5RD69, Q6KEQ9, A1IGX5, Q9Y680, P83205, A0N0X6, Q15399, Q16363, Q04906, Q3B7D3, Q90935, Q90812, Q641K5, O88280, Q8HZI9, Q9UP79, P15989, Q9Z0J8, P15988, Q6NVG7, Q00780, Q5ZLK5, O19063, O76062, Q00651, O76061, Q5XHJ5, Q9QUN9, Q5XJN2, O88279, Q9R0B9, Q5RE54, Q66KY3, P02463, Q6GQ29, Q9UIK5, Q9GZP0, Q9Y334, Q9Y6Z7, O00451, O75197, Q9Y219, P59384, Q8AV57, Q8AXZ4, Q0IIP8, Q9ESG5, P02457, P27615, P49863, Q9EQC0, P23377, P02454, P07942, Q90515, P06857, P07949, Q01721, P16301, Q5NVI6, Q95M18, Q95KN1, Q8BTV1, Q2M385, Q02819, O35608, Q9PUK8, A9JRB3, Q9D6X6, Q8CE33, Q9WU60, A7MC48, Q62179, Q4LDE5, Q9JHI0, Q9YHX4, Q9NPH5, K7NA32, B1WB06, A8WGB1, Q91ZW2, Q0VCX2, Q9WV92, Q90X49, P16636, Q96QV1, Q5ZII6, Q28278, Q96RW7, Q9GLY5, Q68EK2, Q9QXP7, Q10751, P97812, Q05186, Q06274, Q6V0I7, D4ACX8, Q17QU7, Q9TTY1, Q9IA31, Q8C6K9, Q642G2, Q90WI4, Q4V8E5, P35658, P70302, Q5RAG8, Q86YW7, P58781, D3YXG0, O88338, Q99928, P47872, E9QAU8, P51910, P11215, Q8TE57, Q6AXL3, O88207, B0BLT0, D3ZA76, P0DP04, Q8CHN8, Q32L47, P36968, Q9DBB9, Q496Z2, P70206, Q04857, Q969Z4, Q92154, B8JI71, P24854, P25942, P47971, Q14112, Q96SM3, O88792, Q61543, P55058, A1XQX1, O43300, Q28F39, A1XQX0, Q32L50, A0A075B6H7, Q86YT5, P36956, P13731, Q9H013, P26927, Q8BK48, P80303, Q0II76, P23352, Q63415, Q9R0T3, P48530, Q8BNA6, Q16787, Q5U3G1, Q8BFR2, Q9Y5I4, Q1RMR1, Q8BWT5, Q9NZ20, E7FF10, B3DK56, Q5I0E7, A3KPA0, Q9H8H3, Q8CGQ8, Q64638, Q5SWU9, P33146, Q8TB37, P14650, A1L0Y5, B1AXV0, Q00342, Q8R054, Q05910, Q99715, Q96S16, Q61576, A4IFW2, Q7Z7G0, O15068, P55002, Q50LG9, A5PJN2, O43854, Q5R511, Q6UX15, Q9BQI4, P47776, P47897, Q5RE11, Q5RH73, P98063, Q9R182, O15072, Q9WUQ1, P54289, Q08174, Q8BJ66, Q9Y6N6, Q1RMU3, Q9GKN8, Q8TCT8, Q8MJV4, Q7M3E1, P27931, Q15375, P79755, Q2KJ84, P31579, Q61830, Q4R7G8, Q9NWH9, Q13751, P11602, P11722, Q8WMV3, P30122, Q96L94, P19336, A1L1V4, Q86WK7, Q6ZMC9, P39061, Q90275, P46940, P98160, P07357, P78536, Q8IX30, Q56A07, Q8WMU5, Q07984, P22748, Q32KI9, Q63ZR6, Q5ZEQ8, P55204, O93434, G3H0N9, Q8TEM1, Q8QFX6, Q7Z3S7, Q6RY07, Q811M5, Q3T004, P34820, Q8TBF5, Q86UE6, B0UYL8, O93319, Q90375, Q9JJ74, A2AVA0, P79403, P81601, Q80V70, P79762, P29122, Q61824, Q11005, Q6UXG2, P31422, Q07837, P15086, Q3MHU5, O93449, Q8BHG1, P07589, P41588, P34528, Q5R8R1, Q14643, P19490, D3ZTX0, Q8JZZ7, O77802, Q7SXW6, O95750, Q8VHS2, Q8K3J9, Q504N0, F1QPC3, P05090, P48805, Q91041, Q8JFR5, P80931, Q8TER0, Q8IW52, Q3ULF4, C0H9B6, Q28I39, D4A6L0, Q96J84, P19019, Q9EPX2, Q92484, Q8CHJ2, P08253, Q96PC5, Q1LUM3, P08217, Q5RAA9, O08807, Q9TUQ3, P27093, Q08BB2, Q9H5Y7, Q03692, P45878, Q9WVJ9, Q9UIW2, Q502L2, B8JLQ9, O13035, Q5R6L8, O95302, P51176, O73895, Q5R802, Q9TV36, Q9WVK8, Q61508, P41148	1528	2872	11228	1.253691536991935	2.0926097299422963E-8	2.092609782419036E-8	1.8833488041771325E-8
UP_KW_BIOLOGICAL_PROCESS	KW-0498~Mitosis	77	3.4715960324616777	1.2785752397391443E-9	Q58EL7, P49025, Q9CXS4, Q14008, Q6DHG8, Q6ZPV2, Q568H3, Q6DBX4, P50533, Q6DRJ7, O55131, Q9H6D7, A8HAL1, Q7T293, Q6NY64, Q9Z1S0, Q3UA16, Q8CJ27, O43683, Q0P426, P49454, P51955, Q80TV8, Q7ZW63, A1L0Y5, Q92162, Q801E2, P20248, P50748, Q0P5A1, Q9Y2H9, Q9NRH2, Q6NYX6, O13067, Q14980, P62205, Q0IHP2, B2GU58, P04973, Q6NYM1, Q6TEL1, Q13257, Q2TAW0, Q02241, Q68FD5, Q9NQW6, Q8BHX1, Q8QGV2, Q5R7Z5, Q9YHY6, Q6P0N0, Q503N2, Q96Q89, Q8WV41, Q9NR09, Q5XLR4, Q2YDJ8, Q8NFH4, P86347, Q9Z265, Q9NVM9, Q9PTG8, O94927, Q6DIS8, A1L2F3, Q6GN08, Q96IY1, Q5ZLD3, F1NPG5, Q1T769, Q8R034, Q02224, Q6DDV8, Q96AY4, Q28ER3, A2BGR3	1259	280	9181	2.005381254964257	2.1096489344341052E-7	2.109649145569588E-7	2.0073631263904565E-7
GOTERM_CC_DIRECT	GO:0005615~extracellular space	194	8.746618575293057	3.5416709032802146E-9	P79755, P10915, Q9TTY1, Q28BQ6, P11602, O43278, P13109, Q642G2, P07629, O95393, P11722, Q07079, O46427, Q6PBT8, Q3U435, Q86YW7, Q8IXL6, Q80WM5, A1L1V4, P58781, O00391, P16581, P39061, P07356, P98160, Q6PHG2, P07357, Q8IX30, Q8CF98, P51910, P11215, Q5RD69, Q6AXL3, O88207, Q8CHN8, Q5ZEQ8, P83205, P08699, A0N0X6, P40313, Q5R5A0, Q04906, Q90935, O88280, Q9DBB9, Q496Z2, P15989, Q811M5, Q6RY07, O93390, Q3T004, Q00780, O19063, P34820, Q04857, Q86UE6, B0UYL8, O76061, O18806, Q6PL45, Q9QUN9, Q2TBI0, Q6ZMI3, P24854, P25942, Q8N6Y2, Q867B7, O88279, Q9JJ74, Q14112, Q92954, Q96SM3, Q4V9Y5, A2AVA0, P02463, Q92824, P79762, Q6GQ29, P55058, P29122, P50281, Q28084, Q9GZP0, O43300, Q9Y6Z7, Q6PAQ9, A0A075B6H7, Q5QNS5, Q3U962, P13731, A0MSJ1, P59384, Q8QGP3, P15086, A4IGL7, P26927, Q8N4T0, O93449, P02457, Q9ULZ9, P02454, P07589, P29699, P80303, P07942, O75900, P23352, Q63415, O77802, Q5U3G1, Q5U367, Q1RMR1, P30044, O95750, Q8BGC9, Q7YRQ8, P15169, Q9P2N4, Q504N0, P16301, Q9NZ20, P05090, P57097, Q5REL2, Q95KN1, Q91041, Q02819, Q9DBX3, O35608, Q2KJ51, P08649, Q7TSQ1, Q9D6X6, Q9WU60, C0H9B6, Q99MN1, P10600, Q9Y2L6, P14650, Q4LDE5, Q9JHI0, Q92484, P55918, Q8R054, P98093, P28648, P08253, Q99715, P08217, Q9UGJ0, O08807, O15068, Q7Z7G0, Q50LG9, Q9TUQ3, A5PJN2, P16636, P27093, Q08BB2, Q28278, Q03692, Q2EN75, Q9WVJ9, Q5I0S8, B8JLQ9, Q9QXP7, Q9Y251, Q5TAT6, P47776, Q5R6D1, P26038, P29788, P98063, Q9R182, P51176, O15072, Q8BJ66, P0C7U0, Q3V6R6, P97812, Q9GKN8, Q9TV36, Q9CPT4, P53634, B3F211, Q64181, Q61508, Q7M3E1, Q6NYZ4, P05122	2135	935	15349	1.491668524339691	3.0635406901291518E-6	3.0635453313373857E-6	3.038753635014424E-6
UP_KW_BIOLOGICAL_PROCESS	KW-0131~Cell cycle	137	6.176735798016231	9.580857338794828E-9	Q95LD9, Q58EL7, Q14566, P49025, Q9CXS4, Q8WP32, Q568H3, Q5SPR8, Q6DBX4, P50533, Q8JZM7, O55131, D3YXG0, Q6NY64, Q9Z1S0, P61025, Q8CJ27, O43683, P0CG11, P27361, Q80TV8, Q76B58, P39963, Q92162, Q0P5A1, Q9Y2H9, Q9NRH2, Q0P4G8, Q6NYX6, P46013, O13067, Q7ZWC4, Q14980, Q0IHP2, P04973, Q6NYM1, Q6TEL1, Q13257, O94921, P28661, Q2TAW0, Q9NQW6, Q8BHX1, Q5R7Z5, Q9NS23, P49918, P46527, Q6P0N0, Q96Q89, Q4V908, Q8WV41, Q9NR09, Q5XLR4, P62494, Q8NFH4, P86347, Q9Z265, Q9PTG8, O94927, Q6DIS8, F1QZ88, A1L2F3, Q96IY1, Q9D0N7, Q5ZLD3, Q6NXL6, F1NPG5, Q1T769, Q92143, Q96AY4, Q28ER3, A2BGR3, Q13315, Q14008, Q6DHG8, Q6ZPV2, Q64620, Q01721, Q6DRJ7, A8HAL1, Q9H6D7, F1QGZ6, Q7T293, Q3UA16, Q13164, Q9H0H5, Q8CFN2, P49454, Q0P426, Q3ZBL9, P51955, Q07666, Q7ZW63, A0JMQ7, Q6DRL4, A1L0Y5, Q801E2, P20248, O14519, P50749, P50748, P30280, Q6GM86, P62205, B2GU58, Q9H3M7, P04897, Q5RAZ3, P49321, Q8K4R9, Q8CJ40, Q02241, Q68FD5, P11862, Q8QGV2, Q9UNH5, P30664, P36404, Q9YHY6, Q96RW7, Q503N2, A0JMK9, P84089, Q2YDJ8, Q561P5, Q9BXW9, Q3YBR2, Q9NVM9, Q6DIH3, Q6GN08, Q8AYG3, Q9H8V3, Q02224, Q8R034, Q6DDV8, Q78EG7	1259	627	9181	1.5933723759901595	1.580840217396684E-6	7.904207304505733E-7	7.520973010953939E-7
UP_KW_BIOLOGICAL_PROCESS	KW-0132~Cell division	94	4.2380522993688015	3.627844608703225E-8	Q58EL7, P49025, Q9CXS4, Q14008, Q8WP32, Q6DHG8, Q6ZPV2, Q568H3, Q6DBX4, P50533, Q6DRJ7, O55131, Q9H6D7, A8HAL1, D3YXG0, Q7T293, Q6NY64, Q9Z1S0, P61025, Q3UA16, Q8CJ27, O43683, Q9H0H5, Q8CFN2, Q0P426, P49454, P51955, Q80TV8, Q7ZW63, P39963, A1L0Y5, Q92162, Q801E2, P20248, P50748, P30280, Q0P5A1, Q9Y2H9, Q9NRH2, Q6NYX6, O13067, Q7ZWC4, Q14980, P62205, Q0IHP2, B2GU58, P04973, P04897, Q6NYM1, Q6TEL1, Q13257, O94921, P28661, Q2TAW0, Q02241, Q68FD5, Q9NQW6, Q8BHX1, Q8QGV2, Q9UNH5, Q5R7Z5, Q9YHY6, Q6P0N0, Q96RW7, Q503N2, Q96Q89, Q4V908, Q8WV41, Q9NR09, Q5XLR4, Q2YDJ8, Q8NFH4, P86347, Q9Z265, Q9NVM9, Q9PTG8, O94927, Q6DIS8, A1L2F3, Q6GN08, Q96IY1, Q8AYG3, Q5ZLD3, Q9H8V3, Q6NXL6, F1NPG5, Q1T769, Q8R034, Q02224, Q6DDV8, Q96AY4, Q28ER3, A2BGR3	1259	393	9181	1.7442131664736544	5.985925805251924E-6	1.995314534786774E-6	1.8985720118880212E-6
UP_KW_CELLULAR_COMPONENT	KW-0272~Extracellular matrix	75	3.3814247069431915	3.7994964574666875E-8	P07942, P10915, Q13751, Q8C6K9, Q16787, P11602, Q28178, P11722, Q9P2N4, Q80WM5, A1L1V4, P15253, D3YXG0, E7FF10, P39061, P07356, P98160, Q2KJ51, Q8TER0, F1QC17, C0H9B6, P10600, Q8TE57, Q5RD69, Q9JHI0, O88207, Q8BLI0, P55918, P08253, Q99715, Q16363, Q5R5A0, P55002, Q8HZI9, Q9UP79, Q90X49, P15989, P15988, O93390, O62806, Q00780, Q03692, Q04857, Q96RW7, Q9WVJ9, B8JI71, Q6ZMI3, Q14112, P98063, P02463, P51176, Q9WUQ1, O15072, Q8BJ66, P79762, Q28084, Q11005, Q32L50, Q9Y6N6, Q9GKN8, Q3U962, Q9NQ79, I6M4H4, Q9TV36, A0MSJ1, P59384, Q8QGP3, A4IGL7, Q8N4T0, Q61508, O93449, P02457, Q9ULZ9, P02454, P07589	2003	283	14302	1.8923028884235482	2.355685076449454E-6	1.1778439018146732E-6	9.878690789413388E-7
GOTERM_CC_DIRECT	GO:0005604~basement membrane	38	1.7132551848512172	8.86864107616318E-8	P07942, Q16787, P62738, Q8HZI9, Q90X49, P11722, O93390, Q00780, Q04857, Q96RW7, Q9WVJ9, A1L1V4, D3YXG0, Q2HXW4, E7FF10, P39061, P07356, Q14112, P98160, P29788, P02463, P51693, Q9WUQ1, Q3ZBH3, Q28084, Q9Y6N6, Q03001, Q9TV36, Q9EPX2, Q5SZK8, O88207, A4IGL7, Q16363, P07589, Q5R5A0	2135	109	15349	2.5063360763165248	7.671080629401139E-5	3.835687265440575E-5	3.8046470216740044E-5
GOTERM_CC_DIRECT	GO:0005576~extracellular region	223	10.054102795311092	1.4575407621730552E-7	P10915, Q8C6K9, P07629, Q28178, Q9PTU6, Q6PBT8, Q86YW7, P15253, D3YXG0, P58781, O00391, O88450, P0CK98, Q8CF98, A3KPW9, P51910, Q86VP6, Q76B58, Q8TE57, O88207, Q8BLI0, D3ZA76, Q6DIV5, P0DP04, Q8CHN8, Q5R5A0, Q9I8P6, P97682, Q9BRX8, Q9DBB9, Q6ZQ11, P14018, Q04857, O18806, E1C1L6, Q2HXW4, Q7SYK0, B8JI71, P24854, Q14112, Q4V9Y5, Q92824, P55058, Q28084, Q28F39, Q32L50, Q6PAQ9, Q3U962, A0MSJ1, A4IGL7, P26927, P29699, P23352, Q16787, P48530, P03988, Q5U3G1, Q8BFR2, Q8IZU9, Q8BGC9, Q7YRQ8, P15169, Q9NZ20, E7FF10, Q8CDK3, Q9H8H3, Q2KJ51, P33703, P08649, Q7TSQ1, F1QC17, B5X4E0, Q99MN1, P10600, Q8R054, Q99715, P00491, P55002, Q7Z7G0, Q5TD94, O62806, Q96EE4, Q9BQI4, Q9Y251, Q5TAT6, P29788, P98063, Q9R182, O15072, Q9WUQ1, Q8BJ66, Q11200, Q8TD55, Q9Y6N6, I6M4H4, Q9CPT4, P53634, O60513, B3F211, Q64181, Q8MJV4, B5DE31, Q6NYZ4, P27931, P21158, P79755, Q9NWH9, Q13751, O43278, P13109, O95393, P11722, Q07079, P30122, P19336, Q80WM5, A1L1V4, P39061, P07356, P98160, Q6PHG2, P07357, Q96CW9, Q7SZ56, Q5RD69, A1IGX5, Q32KI9, Q5ZEQ8, P08699, Q16363, Q04906, Q69ZM6, O88280, Q8HZI9, Q9UP79, P29350, P15988, Q811M5, Q6RY07, Q00780, O19063, O76061, Q9QUN9, Q5XJN2, O88279, P80646, A2AVA0, Q5RE54, P02463, O15393, Q80V70, P79762, Q6GQ29, P29122, Q9UIK5, Q11005, Q9Y334, Q9GZP0, Q9Y6Z7, P59384, Q0IIP8, O93449, P49863, P23377, P02454, P07589, P07942, P06857, O95750, Q8VHS2, Q504N0, P16301, P05090, P48805, Q5REL2, Q95KN1, Q91041, Q2M385, Q02819, O35608, Q9PUK8, P80931, A9JRB3, Q8TER0, Q9D6X6, C0H9B6, O57521, Q9EPX2, Q4LDE5, Q9JHI0, P28648, P08253, B1WB06, A8WGB1, O43451, Q1LUM3, P08217, P0DOX7, P0DOX8, Q90X49, Q9TUQ3, Q9UNP9, P16636, P27093, Q96QV1, P32320, Q7SIG3, Q08BB2, Q28278, Q03692, Q9WVJ9, Q9GLY5, Q9QXP7, O13035, P51176, P97812, Q9TV36, Q8N0X2, Q61508, Q17QU7	2135	1158	15349	1.3844539361654795	1.2606933773995355E-4	4.202575864265642E-5	4.168566579814938E-5
UP_KW_CELLULAR_COMPONENT	KW-0137~Centromere	42	1.8935978358881875	2.2038033242053754E-7	Q58EL7, Q6TEL1, Q13257, Q9CXS4, Q14008, Q6DHG8, Q6DRJ7, Q6P0N0, Q503N2, Q9NZ63, O55131, Q803H4, Q5XLR4, Q9Z1S0, Q8NFH4, P86347, Q28HU3, Q3UA16, O43683, Q9ESN5, Q0P426, P49454, Q96IY1, P51955, Q7ZW63, Q80TV8, Q5U4T8, Q32LC9, Q8AYS7, Q7ZZC6, Q2Z1W2, F1NPG5, Q1T769, P50749, P50748, Q02224, Q0P5A1, Q9Y2H9, Q6NW76, Q28ER3, A2BGR3, Q0IHP2	2003	130	14302	2.3068627827489534	1.3663488769743992E-5	4.5545268700244424E-6	3.819925761955984E-6
